id,datetime,visitor_id,revenue,tax,device_type,device_name
650,2019-08-15 00:00:00,87304819489354,686.5779324959665,0.07,4,Unknown
651,2019-10-12 00:00:00,54025513931879,64.58024025362386,0.07,2,Tablet
652,2019-10-01 00:00:00,54278286194009,704.2090940527127,0.07,3,Mobile Phone
653,2019-10-22 00:00:00,60233157071797,142.07139005613746,0.19,1,Desktop
654,2019-09-01 00:00:00,59494058332907,163.78182496035353,0.07,3,Mobile Phone
655,2019-08-10 00:00:00,66023585184575,485.21123569111114,0.19,2,Tablet
656,2019-09-16 00:00:00,55739889810136,170.0376768539762,0.19,4,Unknown
657,2019-09-24 00:00:00,80065136783836,864.2929302246807,0.19,4,Unknown
658,2019-08-18 00:00:00,15774995656263,538.4310275214845,0.07,3,Mobile Phone
659,2019-09-06 00:00:00,2521905017395,648.6424851502262,0.07,3,Mobile Phone
660,2019-09-01 00:00:00,72723774397808,540.7701740053988,0.19,1,Desktop
661,2019-08-12 00:00:00,92638809158354,931.2078930726251,0.19,3,Mobile Phone
662,2019-08-25 00:00:00,2279402734716,795.4872201812474,0.19,2,Tablet
663,2019-10-08 00:00:00,85526949191171,393.31918495924765,0.19,2,Tablet
664,2019-08-31 00:00:00,92791518506689,733.6203526915468,0.07,1,Desktop
665,2019-08-30 00:00:00,89481814866494,833.778582746256,0.19,4,Unknown
666,2019-09-04 00:00:00,76949673186214,692.6572196990227,0.19,1,Desktop
667,2019-08-12 00:00:00,49402683657459,338.0388601226437,0.07,2,Tablet
668,2019-10-31 00:00:00,96868069810360,823.5907224548864,0.19,2,Tablet
669,2019-09-10 00:00:00,70661177473294,996.785507466438,0.19,4,Unknown
670,2019-08-12 00:00:00,62557525988426,77.13107947581466,0.19,2,Tablet
671,2019-09-04 00:00:00,99882032967955,272.96022665876376,0.19,1,Desktop
672,2019-09-21 00:00:00,6445883575895,395.20155906566634,0.07,3,Mobile Phone
673,2019-10-11 00:00:00,48076008851343,327.47199057664113,0.19,1,Desktop
674,2019-08-29 00:00:00,45758483009125,861.6701780749298,0.07,1,Desktop
675,2019-10-05 00:00:00,42221124483182,131.28121626554966,0.19,1,Desktop
676,2019-08-07 00:00:00,33380788997911,283.5309875076495,0.19,4,Unknown
677,2019-10-12 00:00:00,37826433035433,473.28320231522036,0.07,1,Desktop
678,2019-10-06 00:00:00,95393560079910,11.144028073374335,0.07,2,Tablet
679,2019-08-19 00:00:00,80913862475882,71.59219734007682,0.19,3,Mobile Phone
680,2019-09-03 00:00:00,70259082465941,101.0713428140534,0.19,4,Unknown
681,2019-08-11 00:00:00,59801696584225,775.5331419752251,0.07,3,Mobile Phone
682,2019-10-19 00:00:00,25920528872843,659.6189307688724,0.19,2,Tablet
683,2019-08-08 00:00:00,59005300724987,967.117067774018,0.07,2,Tablet
684,2019-09-04 00:00:00,19772174497895,613.8984890640376,0.19,4,Unknown
685,2019-08-11 00:00:00,34923980240480,274.1401600697366,0.19,3,Mobile Phone
686,2019-09-28 00:00:00,54284137125895,334.4666842942653,0.19,2,Tablet
687,2019-10-30 00:00:00,13585562094666,971.9190518523992,0.19,1,Desktop
688,2019-08-22 00:00:00,74929356110456,408.5568493972509,0.19,1,Desktop
689,2019-09-07 00:00:00,72425355511674,718.9524243445019,0.19,4,Unknown
690,2019-10-23 00:00:00,37235436634817,828.9922667302852,0.19,2,Tablet
691,2019-10-06 00:00:00,79889676183837,709.6721190970121,0.07,2,Tablet
692,2019-09-29 00:00:00,66226825496802,667.7159284998623,0.19,4,Unknown
693,2019-09-15 00:00:00,23901555478236,349.73172973311597,0.19,3,Mobile Phone
694,2019-08-24 00:00:00,34855978187721,570.5202929600939,0.07,3,Mobile Phone
695,2019-10-03 00:00:00,71875562898602,318.6875429448485,0.19,3,Mobile Phone
696,2019-11-03 00:00:00,90637611431159,67.19211663955538,0.07,4,Unknown
697,2019-08-31 00:00:00,6185070828179,280.47376150009006,0.19,4,Unknown
698,2019-09-22 00:00:00,60963276575017,990.5591402120327,0.07,1,Desktop
699,2019-10-02 00:00:00,45850513243244,916.8266229020047,0.07,2,Tablet
700,2019-09-06 00:00:00,97394392127922,504.379182237746,0.07,3,Mobile Phone
701,2019-10-16 00:00:00,25121155305913,846.0533331043082,0.19,1,Desktop
702,2019-08-13 00:00:00,6224970231388,517.9316710250696,0.19,1,Desktop
703,2019-10-12 00:00:00,18975676947663,764.0172346195391,0.19,3,Mobile Phone
704,2019-10-02 00:00:00,43001110751547,226.30035040749553,0.07,4,Unknown
705,2019-08-23 00:00:00,18325319247787,495.0978413251161,0.07,2,Tablet
706,2019-09-25 00:00:00,83816064792318,455.6928083362316,0.19,2,Tablet
707,2019-10-23 00:00:00,95511022092382,867.831463616264,0.19,2,Tablet
708,2019-10-15 00:00:00,59031733116584,144.86610737585747,0.07,1,Desktop
709,2019-10-21 00:00:00,5008607746136,449.5934989589501,0.07,1,Desktop
710,2019-09-01 00:00:00,90472665013773,125.58922169609932,0.19,1,Desktop
711,2019-10-10 00:00:00,80382038333520,713.0751787894312,0.07,2,Tablet
712,2019-09-05 00:00:00,11346661602529,382.9715937202949,0.19,1,Desktop
713,2019-08-13 00:00:00,78907852066092,310.17251377249687,0.07,1,Desktop
714,2019-08-19 00:00:00,56440356877740,85.46775858657385,0.07,1,Desktop
715,2019-09-06 00:00:00,92358543093995,488.45759546190936,0.19,4,Unknown
716,2019-09-03 00:00:00,55205486927962,610.8930935000152,0.19,1,Desktop
717,2019-08-16 00:00:00,4942622645162,780.8326208537975,0.19,3,Mobile Phone
718,2019-08-11 00:00:00,7324851507555,349.34834441252025,0.07,2,Tablet
719,2019-10-31 00:00:00,48518617231976,36.82698525458472,0.19,4,Unknown
720,2019-10-02 00:00:00,210996485741,428.89113456416374,0.07,3,Mobile Phone
721,2019-10-11 00:00:00,25594074433790,373.733514771905,0.07,2,Tablet
722,2019-08-25 00:00:00,5177383098704,436.6248607111828,0.07,2,Tablet
723,2019-10-29 00:00:00,44332479533324,984.5664174549693,0.07,3,Mobile Phone
724,2019-10-12 00:00:00,66298721518627,597.1718847893005,0.19,3,Mobile Phone
725,2019-09-20 00:00:00,28393368948826,254.44857857934366,0.07,3,Mobile Phone
726,2019-10-18 00:00:00,96310795635244,377.396943717382,0.19,1,Desktop
727,2019-08-23 00:00:00,5538355925325,821.8184919710657,0.07,1,Desktop
728,2019-09-06 00:00:00,35565738425480,921.2820071010665,0.19,3,Mobile Phone
729,2019-09-30 00:00:00,52069994340807,270.9539410402416,0.19,1,Desktop
730,2019-10-09 00:00:00,89523350643840,536.5363609257963,0.07,4,Unknown
731,2019-08-31 00:00:00,68089608114816,213.42965903032817,0.19,1,Desktop
732,2019-10-23 00:00:00,52164460431246,259.5555967478923,0.07,2,Tablet
733,2019-09-12 00:00:00,20652713346629,923.0691271801925,0.19,4,Unknown
734,2019-08-26 00:00:00,29146287199457,350.4094416992168,0.19,3,Mobile Phone
735,2019-09-22 00:00:00,33542118979468,441.76699626732875,0.07,4,Unknown
736,2019-09-30 00:00:00,27950041946941,534.7231104182487,0.19,4,Unknown
737,2019-09-26 00:00:00,93653351262812,512.8122769381074,0.19,4,Unknown
738,2019-08-29 00:00:00,40598746003159,364.84282585910665,0.07,3,Mobile Phone
739,2019-09-24 00:00:00,27347371369033,843.830745890903,0.19,3,Mobile Phone
740,2019-09-02 00:00:00,57741713590834,49.67508197545412,0.19,2,Tablet
741,2019-10-13 00:00:00,59579512093084,124.45330313235148,0.19,3,Mobile Phone
742,2019-09-16 00:00:00,36261573137616,250.08802217238824,0.19,3,Mobile Phone
743,2019-09-03 00:00:00,4877495824848,684.1546329312039,0.19,2,Tablet
744,2019-10-03 00:00:00,24933792135533,824.1139423468934,0.07,1,Desktop
745,2019-10-07 00:00:00,39854829231715,189.54814598961755,0.19,4,Unknown
746,2019-08-31 00:00:00,33490195097988,357.1671697195913,0.19,3,Mobile Phone
747,2019-10-04 00:00:00,49837923563867,303.4520660999176,0.07,2,Tablet
748,2019-09-18 00:00:00,97186886310212,451.3983951533508,0.19,4,Unknown
749,2019-08-17 00:00:00,21374008340052,5.606803808654526,0.07,3,Mobile Phone
750,2019-10-04 00:00:00,92473341656650,934.1403557678213,0.19,3,Mobile Phone
751,2019-08-27 00:00:00,34653167978035,718.0170593672487,0.07,3,Mobile Phone
752,2019-10-03 00:00:00,60068222775337,738.2436115825761,0.19,2,Tablet
753,2019-08-17 00:00:00,39342111339071,327.70233990432575,0.07,1,Desktop
754,2019-09-27 00:00:00,11869588401311,659.6726905509246,0.19,1,Desktop
755,2019-10-11 00:00:00,34242540670029,456.49437634153435,0.19,2,Tablet
756,2019-09-21 00:00:00,58620375218993,300.6233669724402,0.07,4,Unknown
757,2019-09-28 00:00:00,98399349160929,364.20183418060293,0.07,4,Unknown
758,2019-10-27 00:00:00,65620721336758,893.4732300856613,0.07,2,Tablet
759,2019-08-24 00:00:00,51103039763707,276.6764233931095,0.19,2,Tablet
760,2019-08-12 00:00:00,3979029989679,706.2626034417746,0.07,1,Desktop
761,2019-10-16 00:00:00,52396940987415,917.897018788879,0.07,4,Unknown
762,2019-10-12 00:00:00,24529618374107,952.4236299126735,0.07,2,Tablet
763,2019-08-18 00:00:00,41768169507105,140.67083581147287,0.19,3,Mobile Phone
764,2019-09-06 00:00:00,98596884310965,27.976992162777492,0.19,3,Mobile Phone
765,2019-11-01 00:00:00,70495782516798,802.6446587136268,0.07,4,Unknown
766,2019-08-18 00:00:00,20575037339912,914.8248889724512,0.07,2,Tablet
767,2019-09-05 00:00:00,73207583931362,790.4168186374959,0.19,2,Tablet
768,2019-08-09 00:00:00,38984898671458,222.94586466526522,0.07,1,Desktop
769,2019-08-30 00:00:00,69881419096994,89.57356628245017,0.07,3,Mobile Phone
770,2019-08-14 00:00:00,92585641305618,230.73692120914103,0.07,3,Mobile Phone
771,2019-10-15 00:00:00,76949673186214,508.55852553305857,0.07,1,Desktop
772,2019-10-17 00:00:00,17283814320714,794.4305105468449,0.07,2,Tablet
773,2019-09-09 00:00:00,93194297258370,722.4718385563965,0.07,3,Mobile Phone
774,2019-09-19 00:00:00,13244069602772,878.0600436643657,0.07,1,Desktop
775,2019-10-19 00:00:00,82720402786607,68.52782606459262,0.19,2,Tablet
776,2019-08-24 00:00:00,29944129570520,51.431224228079664,0.07,4,Unknown
777,2019-10-25 00:00:00,58232571788520,414.2043018086912,0.07,1,Desktop
778,2019-08-08 00:00:00,54495316456395,937.3134083855742,0.19,2,Tablet
779,2019-09-19 00:00:00,53037315548969,222.08076078046045,0.07,2,Tablet
780,2019-10-10 00:00:00,66382921266968,671.1277539766347,0.19,4,Unknown
781,2019-10-02 00:00:00,33826122967226,757.100960974916,0.19,1,Desktop
782,2019-08-06 00:00:00,47072295832976,905.9057008703893,0.07,3,Mobile Phone
783,2019-08-14 00:00:00,47835743176359,193.94052216231427,0.19,4,Unknown
784,2019-09-17 00:00:00,77954744812625,122.42321562111758,0.19,1,Desktop
785,2019-08-07 00:00:00,40941984006002,901.944973932388,0.19,4,Unknown
786,2019-10-25 00:00:00,97918556949769,523.045029199124,0.07,4,Unknown
787,2019-10-30 00:00:00,61912763071217,799.6832312225075,0.19,2,Tablet
788,2019-10-18 00:00:00,84023847547772,103.15766297507135,0.19,4,Unknown
789,2019-08-27 00:00:00,16727034365648,130.08982401037395,0.07,4,Unknown
790,2019-10-21 00:00:00,27337785209959,53.323658311431046,0.07,3,Mobile Phone
791,2019-11-02 00:00:00,4876869989137,13.038128706677309,0.07,3,Mobile Phone
792,2019-08-31 00:00:00,26726126683197,189.110065664126,0.07,3,Mobile Phone
793,2019-10-22 00:00:00,61608141360224,759.709710751059,0.07,2,Tablet
794,2019-10-26 00:00:00,40293964423144,129.82394896580897,0.19,1,Desktop
795,2019-09-09 00:00:00,6795010069992,321.7950945441742,0.19,2,Tablet
796,2019-09-16 00:00:00,56931569951407,966.4826877663519,0.19,2,Tablet
797,2019-09-26 00:00:00,93685526993860,988.3372182294897,0.07,3,Mobile Phone
798,2019-11-04 00:00:00,18382561128773,779.2515969575709,0.19,3,Mobile Phone
799,2019-09-14 00:00:00,42221124483182,404.29901032115566,0.07,1,Desktop
800,2019-09-29 00:00:00,69586503298233,275.66149575571086,0.07,4,Unknown
801,2019-09-23 00:00:00,83396756579256,222.5651249221301,0.19,1,Desktop
802,2019-08-09 00:00:00,8398499883360,545.6001149162796,0.07,2,Tablet
803,2019-11-01 00:00:00,29530555256884,665.0207141945245,0.07,4,Unknown
804,2019-10-03 00:00:00,29739454337412,21.824942447844276,0.19,2,Tablet
805,2019-10-20 00:00:00,4464695762957,77.7571478834682,0.07,4,Unknown
806,2019-10-03 00:00:00,36983340838310,723.5629834999405,0.07,1,Desktop
807,2019-08-15 00:00:00,51584104576649,780.3969974117359,0.19,2,Tablet
808,2019-10-26 00:00:00,54433329161124,132.16462181349885,0.19,2,Tablet
809,2019-10-12 00:00:00,1055704755301,595.5137677853234,0.19,4,Unknown
810,2019-10-22 00:00:00,8230619294209,116.38189246313557,0.07,3,Mobile Phone
811,2019-10-08 00:00:00,5912788198719,649.3691638461429,0.07,4,Unknown
812,2019-09-09 00:00:00,39342111339071,998.4497643463117,0.19,2,Tablet
813,2019-08-11 00:00:00,23000316737860,809.7099568076616,0.07,2,Tablet
814,2019-09-08 00:00:00,8696190139364,884.5128682865541,0.07,4,Unknown
815,2019-08-07 00:00:00,78621644312950,787.0708227931628,0.07,3,Mobile Phone
816,2019-10-29 00:00:00,59949320074757,995.7445856577287,0.07,2,Tablet
817,2019-09-06 00:00:00,29916853143312,44.59912939352173,0.07,2,Tablet
818,2019-09-17 00:00:00,17251621323359,348.60921914903906,0.19,1,Desktop
819,2019-10-17 00:00:00,79097816067062,445.82215027783457,0.19,4,Unknown
820,2019-09-11 00:00:00,88533900090331,243.7844276069373,0.19,4,Unknown
821,2019-09-14 00:00:00,50404940637749,826.1432756880804,0.07,2,Tablet
822,2019-10-16 00:00:00,56920607643800,231.9449420756481,0.07,4,Unknown
823,2019-09-08 00:00:00,60335392323418,478.6774135856073,0.07,1,Desktop
824,2019-11-01 00:00:00,13093964130868,166.57342160503376,0.07,3,Mobile Phone
825,2019-08-26 00:00:00,52797855067744,982.7635709505385,0.19,3,Mobile Phone
826,2019-11-02 00:00:00,69586503298233,57.29520818164702,0.07,2,Tablet
827,2019-09-02 00:00:00,30426446625446,909.7359678407936,0.19,4,Unknown
828,2019-10-14 00:00:00,47388212429098,884.7146642331624,0.07,3,Mobile Phone
829,2019-08-17 00:00:00,63140273444797,503.38935768517103,0.07,4,Unknown
830,2019-08-06 00:00:00,91794010580896,307.4059504406994,0.07,4,Unknown
831,2019-09-11 00:00:00,77417140328820,737.0806814885535,0.07,3,Mobile Phone
832,2019-09-08 00:00:00,31840353839156,166.9691486566669,0.07,3,Mobile Phone
833,2019-08-21 00:00:00,24286534524890,737.0628849442019,0.19,1,Desktop
834,2019-10-06 00:00:00,22725645340378,596.3700897267532,0.07,2,Tablet
835,2019-09-11 00:00:00,60515402678535,931.2393991666569,0.07,4,Unknown
836,2019-09-29 00:00:00,39968721847105,980.2109502931194,0.19,2,Tablet
837,2019-09-11 00:00:00,6571671779528,640.596759940506,0.07,2,Tablet
838,2019-08-14 00:00:00,6795010069992,290.9845783048076,0.07,1,Desktop
839,2019-08-13 00:00:00,77268027062040,500.2770807535124,0.19,1,Desktop
840,2019-09-17 00:00:00,75755851929693,121.54888075325987,0.19,1,Desktop
841,2019-09-27 00:00:00,57002670501313,672.1420881334999,0.19,1,Desktop
842,2019-08-20 00:00:00,78569719878115,347.35726439122516,0.19,4,Unknown
843,2019-10-07 00:00:00,30137968105576,552.8726526646082,0.19,2,Tablet
844,2019-11-04 00:00:00,6120639171842,750.254061605419,0.07,2,Tablet
845,2019-09-22 00:00:00,20735624113426,654.7831154778273,0.19,3,Mobile Phone
846,2019-08-07 00:00:00,68073011512741,760.4189750904538,0.07,4,Unknown
847,2019-09-03 00:00:00,41498389574142,637.7848772199071,0.19,4,Unknown
848,2019-11-02 00:00:00,49415932642098,622.2152089626632,0.07,1,Desktop
849,2019-09-10 00:00:00,47245523186668,791.406736558941,0.07,4,Unknown
850,2019-08-12 00:00:00,65617886010275,497.10044094387285,0.19,2,Tablet
851,2019-09-11 00:00:00,63569007729433,348.01871957393973,0.19,4,Unknown
852,2019-09-20 00:00:00,97394392127922,736.7812278515221,0.07,1,Desktop
853,2019-10-22 00:00:00,85025521041544,593.4879077817516,0.07,1,Desktop
854,2019-10-03 00:00:00,47409696826409,311.53121429435237,0.19,4,Unknown
855,2019-09-05 00:00:00,88467278787671,985.7412984295095,0.07,1,Desktop
856,2019-08-24 00:00:00,73304310970860,126.24127064355606,0.07,1,Desktop
857,2019-10-06 00:00:00,67177885726944,867.420091491854,0.19,1,Desktop
858,2019-08-16 00:00:00,83707217843900,192.1760169331128,0.07,3,Mobile Phone
859,2019-10-22 00:00:00,46735096856415,948.2197982477912,0.07,1,Desktop
860,2019-09-28 00:00:00,53892061305127,65.18382462102956,0.07,4,Unknown
861,2019-10-04 00:00:00,58232571788520,244.87735827252354,0.07,2,Tablet
862,2019-09-24 00:00:00,8711439466952,502.77096315509493,0.07,4,Unknown
863,2019-09-01 00:00:00,44625295414950,644.5695299097804,0.07,3,Mobile Phone
864,2019-10-08 00:00:00,65534869588802,148.40860331500005,0.07,1,Desktop
865,2019-10-29 00:00:00,47167020439114,779.4198824892122,0.19,4,Unknown
866,2019-09-03 00:00:00,75280578094751,896.6413577501837,0.07,3,Mobile Phone
867,2019-08-24 00:00:00,34272874776264,60.08158634167904,0.07,2,Tablet
868,2019-10-09 00:00:00,7123432895863,445.20657378119745,0.19,3,Mobile Phone
869,2019-11-01 00:00:00,11507595537152,372.61427167466644,0.07,1,Desktop
870,2019-10-22 00:00:00,17681011017441,8.813468900690014,0.07,4,Unknown
871,2019-08-18 00:00:00,54045134290072,422.24623914805784,0.07,3,Mobile Phone
872,2019-09-23 00:00:00,80458307067286,774.8999409949231,0.07,4,Unknown
873,2019-08-10 00:00:00,91203681199771,4.438999012363221,0.19,1,Desktop
874,2019-10-12 00:00:00,4877495824848,142.48851914634264,0.19,1,Desktop
875,2019-09-11 00:00:00,91475338497540,883.6914682841573,0.07,2,Tablet
876,2019-08-26 00:00:00,46785572239930,985.9764982124103,0.07,4,Unknown
877,2019-09-01 00:00:00,29338400618673,40.58906290294051,0.07,2,Tablet
878,2019-11-03 00:00:00,61873564534091,603.3218136339781,0.07,4,Unknown
879,2019-11-04 00:00:00,24444977685246,807.2687857796271,0.19,4,Unknown
880,2019-10-14 00:00:00,56387322458527,847.4906725085378,0.07,4,Unknown
881,2019-08-12 00:00:00,48389266874447,58.60410446339759,0.19,1,Desktop
882,2019-10-17 00:00:00,2644138052568,246.15407713140513,0.07,3,Mobile Phone
883,2019-09-11 00:00:00,1342407297569,967.5997424155456,0.19,1,Desktop
884,2019-10-06 00:00:00,8524277157659,35.214853777102874,0.19,2,Tablet
885,2019-09-15 00:00:00,31147233899056,518.6365351808062,0.07,2,Tablet
886,2019-08-24 00:00:00,16017849869680,770.6545179364672,0.07,3,Mobile Phone
887,2019-09-23 00:00:00,69881419096994,900.936570658011,0.19,2,Tablet
888,2019-10-26 00:00:00,46908759240742,363.6448954430137,0.19,4,Unknown
889,2019-10-22 00:00:00,92570999617697,766.2588449132986,0.19,3,Mobile Phone
890,2019-10-12 00:00:00,4674921093760,950.0878500163096,0.07,2,Tablet
891,2019-09-02 00:00:00,27263535630360,803.328038390141,0.19,4,Unknown
892,2019-10-13 00:00:00,35179529022983,71.52830704774038,0.07,2,Tablet
893,2019-09-28 00:00:00,33797793225463,473.68328148660834,0.07,4,Unknown
894,2019-11-03 00:00:00,51080034023451,181.70355547124984,0.19,1,Desktop
895,2019-08-13 00:00:00,88396001690191,281.57453109792584,0.19,3,Mobile Phone
896,2019-11-03 00:00:00,88398451046126,682.1238132037014,0.07,3,Mobile Phone
897,2019-08-23 00:00:00,3030664548551,398.7233857704765,0.07,1,Desktop
898,2019-08-12 00:00:00,37674515794558,32.14272156708575,0.19,2,Tablet
899,2019-09-11 00:00:00,85692681752957,240.5003887262638,0.07,4,Unknown
900,2019-09-13 00:00:00,90888694432015,385.05952416018863,0.07,4,Unknown
901,2019-09-13 00:00:00,65180021704495,642.034463277471,0.07,4,Unknown
902,2019-10-23 00:00:00,59057641368068,197.55973354631772,0.19,3,Mobile Phone
903,2019-08-30 00:00:00,73529035281356,302.90247154491,0.07,4,Unknown
904,2019-08-13 00:00:00,59193010519347,485.7824616103523,0.07,3,Mobile Phone
905,2019-09-14 00:00:00,64779297816833,664.7282126788008,0.19,4,Unknown
906,2019-09-21 00:00:00,83240693556140,947.0906194383499,0.07,2,Tablet
907,2019-10-25 00:00:00,65124294188244,607.2757873784094,0.07,1,Desktop
908,2019-09-04 00:00:00,62220033259830,253.50035859112486,0.19,1,Desktop
909,2019-08-15 00:00:00,70661177473294,904.1200460098507,0.19,1,Desktop
910,2019-10-07 00:00:00,27930497600262,229.5566566904015,0.07,3,Mobile Phone
911,2019-09-29 00:00:00,58953708263989,737.9679470242883,0.07,3,Mobile Phone
912,2019-10-29 00:00:00,44044330478652,247.00205058364034,0.07,2,Tablet
913,2019-11-02 00:00:00,65620721336758,207.24880059042715,0.19,3,Mobile Phone
914,2019-08-21 00:00:00,90988844405428,392.46253456935074,0.07,1,Desktop
915,2019-08-14 00:00:00,1481230421156,550.5326305835766,0.07,3,Mobile Phone
916,2019-10-18 00:00:00,78424877660206,422.0472857200067,0.07,3,Mobile Phone
917,2019-09-27 00:00:00,6517890573698,79.39544897474204,0.19,4,Unknown
918,2019-09-01 00:00:00,64439865721597,293.4918623471532,0.19,1,Desktop
919,2019-10-08 00:00:00,55466706426573,458.93617848892876,0.07,2,Tablet
920,2019-09-06 00:00:00,74141210010716,6.172981328910421,0.19,3,Mobile Phone
921,2019-08-12 00:00:00,97576340583290,299.1755059261245,0.19,2,Tablet
922,2019-09-26 00:00:00,6397692115309,603.2635300612503,0.19,2,Tablet
923,2019-10-30 00:00:00,17803848531771,996.1952570099768,0.19,2,Tablet
924,2019-09-29 00:00:00,99868402692839,922.8038536416868,0.19,3,Mobile Phone
925,2019-08-26 00:00:00,95510014588062,963.3493161771901,0.07,2,Tablet
926,2019-08-06 00:00:00,1451867813904,883.4848580131178,0.07,4,Unknown
927,2019-10-16 00:00:00,25460658384430,993.8346271063468,0.07,4,Unknown
928,2019-10-10 00:00:00,79473846166377,993.9589843552533,0.19,3,Mobile Phone
929,2019-10-11 00:00:00,24501665535370,102.01753239268541,0.19,4,Unknown
930,2019-10-06 00:00:00,21596513743966,599.6343427200521,0.07,1,Desktop
931,2019-10-02 00:00:00,83707217843900,569.7010464516519,0.19,2,Tablet
932,2019-08-27 00:00:00,55116551296116,282.94542329643167,0.07,4,Unknown
933,2019-10-30 00:00:00,65438226566028,116.55364982446426,0.19,1,Desktop
934,2019-09-21 00:00:00,98020091458039,59.380071600987016,0.07,2,Tablet
935,2019-08-07 00:00:00,4174132061868,561.1606646680311,0.07,4,Unknown
936,2019-09-15 00:00:00,92548356330868,628.7281051544478,0.07,2,Tablet
937,2019-09-06 00:00:00,89310711733079,409.73048320501806,0.19,3,Mobile Phone
938,2019-11-03 00:00:00,32892103788094,585.9818412396157,0.07,1,Desktop
939,2019-10-22 00:00:00,71878807098238,753.0962556073742,0.19,3,Mobile Phone
940,2019-10-09 00:00:00,91674159157870,959.4106170721802,0.19,2,Tablet
941,2019-08-12 00:00:00,73358493495996,920.931485914048,0.19,1,Desktop
942,2019-08-23 00:00:00,53186872252244,968.4056501959714,0.07,1,Desktop
943,2019-10-02 00:00:00,34543414514412,653.9200128338975,0.07,2,Tablet
944,2019-09-19 00:00:00,59579512093084,776.4181024208608,0.07,2,Tablet
945,2019-10-17 00:00:00,43543140093333,247.16786526932012,0.19,4,Unknown
946,2019-09-22 00:00:00,32344678730358,43.60047236637765,0.07,4,Unknown
947,2019-10-09 00:00:00,65170263826833,518.0910785436904,0.07,4,Unknown
948,2019-09-24 00:00:00,43480924951435,342.2312738850491,0.19,1,Desktop
949,2019-08-23 00:00:00,73115357905796,97.83355288036843,0.07,4,Unknown
950,2019-08-21 00:00:00,74826196383645,101.53826235160312,0.07,2,Tablet
951,2019-10-14 00:00:00,96883769273574,67.12125506780997,0.07,3,Mobile Phone
952,2019-08-07 00:00:00,2644138052568,892.192437611272,0.07,3,Mobile Phone
953,2019-10-02 00:00:00,69990030168911,371.50937120964176,0.19,4,Unknown
954,2019-10-20 00:00:00,63644023694643,713.0127440036282,0.07,3,Mobile Phone
955,2019-09-26 00:00:00,98726605043101,118.90182750443113,0.07,2,Tablet
956,2019-09-11 00:00:00,12633668989322,493.87125247811014,0.19,3,Mobile Phone
957,2019-09-05 00:00:00,41058396492093,307.9449660398325,0.07,2,Tablet
958,2019-09-08 00:00:00,72714931690865,299.86457354503204,0.07,1,Desktop
959,2019-08-10 00:00:00,90888694432015,717.997469267885,0.19,1,Desktop
960,2019-09-07 00:00:00,75280578094751,893.9022799340247,0.07,3,Mobile Phone
961,2019-11-01 00:00:00,71849028239141,716.3620868934624,0.07,4,Unknown
962,2019-09-03 00:00:00,52233828686708,926.5592106200997,0.19,4,Unknown
963,2019-11-03 00:00:00,69990030168911,915.2339492841433,0.07,2,Tablet
964,2019-09-22 00:00:00,88056017731488,604.9748947956488,0.19,1,Desktop
965,2019-08-15 00:00:00,29196584190454,660.6877898344762,0.07,2,Tablet
966,2019-08-24 00:00:00,93194297258370,321.0177858060003,0.07,3,Mobile Phone
967,2019-09-01 00:00:00,63760843081902,787.7395218631434,0.19,1,Desktop
968,2019-08-30 00:00:00,67803590338600,455.63181849837264,0.19,4,Unknown
969,2019-10-08 00:00:00,40016929778196,0.1797210093354984,0.19,4,Unknown
970,2019-09-03 00:00:00,33538420906058,560.0475871776531,0.07,2,Tablet
971,2019-08-21 00:00:00,85027375309713,153.65185643023105,0.19,3,Mobile Phone
972,2019-10-24 00:00:00,59661991768755,176.75378685985697,0.19,2,Tablet
973,2019-10-01 00:00:00,88787001135653,266.679939164981,0.07,2,Tablet
974,2019-09-12 00:00:00,88398451046126,48.95175089173232,0.19,1,Desktop
975,2019-08-27 00:00:00,66948566552263,455.7809689018355,0.07,3,Mobile Phone
976,2019-10-13 00:00:00,2144985475998,431.7721947211446,0.07,3,Mobile Phone
977,2019-10-23 00:00:00,65340822277635,47.46394261789344,0.07,3,Mobile Phone
978,2019-09-17 00:00:00,5876633804394,719.6802209103143,0.07,4,Unknown
979,2019-10-07 00:00:00,47711898936813,281.07159960436366,0.07,4,Unknown
980,2019-10-28 00:00:00,47910103314482,611.7427839063287,0.19,1,Desktop
981,2019-08-28 00:00:00,68073011512741,939.4108898017615,0.19,3,Mobile Phone
982,2019-10-28 00:00:00,30093703635883,433.6192250815304,0.19,1,Desktop
983,2019-09-29 00:00:00,22533704138974,997.269537576255,0.19,2,Tablet
984,2019-10-27 00:00:00,96883769273574,991.1557536139012,0.07,2,Tablet
985,2019-08-21 00:00:00,68353914280837,332.1538503861261,0.19,1,Desktop
986,2019-08-07 00:00:00,55207422932325,811.3851005319511,0.07,2,Tablet
987,2019-10-11 00:00:00,52643789466563,549.1941607043099,0.19,4,Unknown
988,2019-10-01 00:00:00,8281037412328,319.89631422582556,0.07,1,Desktop
989,2019-10-26 00:00:00,2748942206400,303.4494228491359,0.07,3,Mobile Phone
990,2019-08-30 00:00:00,59867645997791,921.0625680064763,0.19,3,Mobile Phone
991,2019-09-14 00:00:00,41827173675683,798.9721627152618,0.07,3,Mobile Phone
992,2019-08-29 00:00:00,31340090594245,955.8774962250696,0.19,2,Tablet
